process_id,input_size,output_size,priority,final_delay
3034,134,102,6,4.190646666666667
3035,245,77,8,7.660543333333333
3036,192,134,20,6.004346666666667
3037,86,84,8,2.6897666666666664
3038,289,85,1,9.036236666666667
3039,23,13,13,0.71923
3040,58,46,3,1.8138866666666666
3041,256,74,6,8.004399999999999
3042,167,91,16,5.22219
3043,271,246,11,8.475643333333334
3044,245,167,13,7.661743333333334
3045,188,27,7,5.877866666666667
3046,116,70,16,3.62748
3047,189,103,14,5.910143333333333
3048,160,142,1,5.004026666666666
3049,200,14,5,6.252853333333333
3050,26,14,11,0.8130333333333334
3051,143,53,19,4.471363333333334
3052,130,95,5,4.0655
3053,291,12,15,9.09779
3054,289,193,15,9.037676666666668
3055,127,28,17,3.9708166666666664
3056,79,38,17,2.47031
3057,113,94,4,3.5340100000000003
3058,62,41,4,1.9388733333333334
3059,16,12,18,0.5003733333333333
3060,250,212,14,7.8186599999999995
3061,16,13,10,0.5003866666666666
3062,34,24,4,1.0632733333333335
3063,100,97,4,3.1276266666666666
3064,265,179,14,8.28717
3065,256,136,19,8.005226666666665
3066,33,22,3,1.0319833333333333
3067,299,184,4,9.35019
3068,293,33,2,9.160596666666667
3069,92,19,20,2.87648
3070,101,89,19,3.158783333333333
3071,83,63,5,2.595696666666667
3072,221,31,15,6.90961
3073,168,75,19,5.25324
3074,104,38,2,3.2518933333333337
3075,51,25,9,1.5947633333333333
3076,212,31,16,6.62824
3077,11,10,4,0.34403
3078,93,74,16,2.9084766666666666
3079,228,17,16,7.128266666666667
3080,79,28,13,2.4701766666666662
3081,279,229,18,8.725523333333333
3082,162,128,14,5.066366666666666
3083,157,117,7,4.909903333333333
3084,263,60,5,8.223056666666666
3085,291,27,20,9.097990000000001
3086,18,16,7,0.5629533333333333
3087,31,25,11,0.9694966666666667
3088,268,212,7,8.381400000000001
3089,21,14,5,0.6567166666666666
3090,140,140,11,4.378733333333333
3091,174,117,2,5.44138
3092,12,12,5,0.37532
3093,245,224,10,7.662503333333333
3094,61,38,9,1.90757
3095,76,56,20,2.37676
3096,101,69,16,3.1585166666666664
3097,56,50,5,1.7514133333333333
3098,212,78,16,6.628866666666666
3099,35,13,19,1.09439
3100,128,81,2,4.002786666666666
3101,265,154,10,8.286836666666666
3102,110,12,20,3.4391266666666667
3103,40,26,3,1.25088
3104,90,11,10,2.8138466666666666
3105,275,181,2,8.599829999999999
3106,166,144,20,5.191633333333334
3107,132,52,3,4.127453333333333
3108,253,237,1,7.9127833333333335
3109,176,143,5,5.504253333333334
3110,280,241,16,8.756946666666666
3111,274,222,12,8.569113333333334
3112,11,10,4,0.34403
3113,197,21,11,6.159156666666667
3114,183,122,1,5.722816666666667
3115,178,125,20,5.56654
3116,158,100,5,4.940939999999999
3117,91,28,13,2.8453366666666664
3118,45,28,17,1.4072233333333333
3119,284,176,12,8.881133333333333
3120,14,14,5,0.43787333333333334
3121,239,216,6,7.474816666666666
3122,28,27,6,0.8757333333333334
3123,280,186,6,8.756213333333333
3124,82,45,3,2.5641933333333333
3125,119,111,6,3.7218166666666668
3126,63,27,17,1.9699499999999999
3127,138,32,11,4.314766666666666
3128,214,33,8,6.690793333333334
3129,164,27,18,5.1275466666666665
3130,15,15,9,0.46914999999999996
3131,116,110,3,3.628013333333333
3132,87,45,19,2.72051
3133,208,140,10,6.50464
3134,277,271,2,8.663556666666667
3135,188,76,17,5.878520000000001
3136,102,92,18,3.1900866666666667
3137,78,30,1,2.43894
3138,293,68,10,9.161063333333335
3139,92,56,11,2.8769733333333334
3140,108,95,18,3.3777066666666666
3141,51,11,14,1.5945766666666668
3142,267,136,20,8.349123333333333
3143,159,21,6,4.97115
3144,204,122,9,6.379346666666667
3145,25,13,16,0.7817566666666667
3146,120,82,17,3.752693333333333
3147,36,30,2,1.12588
3148,18,14,17,0.5629266666666667
3149,205,109,13,6.410436666666667
3150,76,36,3,2.3764933333333333
3151,208,14,18,6.502960000000001
3152,296,107,14,9.255373333333333
3153,112,100,8,3.5028266666666665
3154,135,48,14,4.22119
3155,286,75,8,8.942313333333333
3156,78,47,15,2.439166666666667
3157,278,14,12,8.691393333333332
3158,290,24,14,9.066686666666667
3159,167,84,13,5.222096666666667
3160,126,111,5,3.94066
3161,97,21,3,3.0328233333333334
3162,126,96,2,3.94046
3163,273,63,5,8.535730000000001
3164,109,28,4,3.4080766666666666
3165,141,34,19,4.4085833333333335
3166,246,74,19,7.691766666666667
3167,290,162,15,9.068526666666667
3168,221,117,16,6.910756666666666
3169,218,69,12,6.816326666666667
3170,189,173,15,5.911076666666666
3171,277,52,5,8.660636666666665
3172,65,17,10,2.0323433333333334
3173,72,41,14,2.2515066666666668
3174,129,90,8,4.03417
3175,147,102,5,4.59707
3176,241,39,1,7.534983333333333
3177,225,182,11,7.036676666666667
3178,290,224,4,9.069353333333334
3179,123,76,2,3.8464033333333334
3180,111,75,13,3.47123
3181,176,29,11,5.5027333333333335
3182,287,184,17,8.97503
3183,48,25,15,1.5009733333333333
3184,191,68,19,5.972203333333333
3185,10,10,6,0.31276666666666664
3186,214,62,6,6.69118
3187,264,25,11,8.253853333333334
3188,92,37,15,2.87672
3189,149,14,3,4.658423333333333
3190,117,60,15,3.65861
3191,230,143,4,7.192473333333333
3192,59,52,6,1.8452300000000001
3193,297,107,16,9.286636666666666
3194,207,170,11,6.473776666666667
3195,124,66,15,3.8775333333333335
3196,171,92,10,5.3472566666666665
3197,192,110,16,6.004026666666666
3198,78,32,17,2.438966666666667
3199,292,110,10,9.130360000000001
3200,61,10,7,1.9071966666666667
3201,216,107,3,6.7543066666666665
3202,205,171,8,6.411263333333333
3203,50,14,14,1.5633533333333332
3204,49,23,8,1.53221
3205,95,91,19,2.97123
3206,293,178,17,9.16253
3207,277,99,11,8.661263333333332
3208,24,10,18,0.7504533333333333
3209,110,28,5,3.4393399999999996
3210,115,72,6,3.5962433333333332
3211,155,76,15,4.846830000000001
3212,88,12,17,2.7513333333333336
3213,120,47,15,3.7522266666666666
3214,181,59,11,5.65945
3215,280,120,18,8.755333333333333
3216,244,158,17,7.63036
3217,218,25,13,6.815740000000001
3218,246,159,11,7.6929
3219,273,199,16,8.537543333333334
3220,195,58,6,6.097123333333333
3221,157,84,14,4.909463333333334
3222,162,127,16,5.066353333333334
3223,231,78,5,7.2228699999999995
3224,156,11,4,4.877226666666667
3225,162,15,7,5.06486
3226,92,79,15,2.87728
3227,20,13,17,0.62544
3228,85,15,15,2.657583333333333
3229,212,174,4,6.630146666666667
3230,80,13,18,2.5012399999999997
3231,268,217,1,8.381466666666666
3232,258,60,8,8.06674
3233,149,124,8,4.65989
3234,41,11,12,1.2819433333333334
3235,252,212,10,7.881186666666666
3236,83,66,16,2.595736666666667
3237,158,155,20,4.941673333333333
3238,265,54,10,8.285503333333333
3239,110,103,20,3.44034
3240,216,209,18,6.7556666666666665
3241,300,11,19,9.379146666666665
3242,203,132,11,6.348216666666667
3243,299,181,14,9.35015
3244,131,43,13,4.09607
3245,266,238,20,8.31922
3246,103,95,18,3.22139
3247,36,25,5,1.1258133333333333
3248,197,163,6,6.16105
3249,227,139,2,7.09863
3250,262,173,2,8.193299999999999
3251,60,22,20,1.8760933333333332
3252,158,91,8,4.9408199999999995
3253,189,72,4,5.90973
3254,210,129,17,6.567019999999999
3255,33,26,8,1.0320366666666667
3256,66,29,15,2.0637666666666665
3257,229,132,6,7.161063333333333
3258,83,54,1,2.5955766666666666
3259,263,62,4,8.223083333333333
3260,275,142,11,8.59931
3261,87,32,10,2.720336666666667
3262,243,168,13,7.5992299999999995
3263,298,117,9,9.318033333333332
3264,121,45,16,3.783463333333333
3265,28,23,8,0.87568
3266,257,222,16,8.037636666666666
3267,240,215,13,7.506066666666666
3268,226,149,5,7.0675
3269,147,92,12,4.596936666666667
3270,150,144,5,4.69142
3271,157,106,7,4.909756666666667
3272,36,27,2,1.12584
3273,37,34,17,1.1571966666666667
3274,121,113,7,3.78437
3275,216,69,12,6.7538
3276,270,20,20,8.441366666666667
3277,47,17,20,1.4696033333333334
3278,259,157,8,8.099296666666666
3279,98,88,17,3.0649800000000003
3280,76,56,15,2.37676
3281,38,20,15,1.1882733333333333
3282,62,50,2,1.9389933333333333
3283,56,11,13,1.7508933333333334
3284,39,29,7,1.2196566666666668
3285,81,16,11,2.5325433333333334
3286,176,117,3,5.5039066666666665
3287,268,182,11,8.381
3288,94,67,1,2.939646666666667
3289,100,10,2,3.1264666666666665
3290,58,41,15,1.81382
3291,31,14,4,0.96935
3292,220,167,4,6.88016
3293,180,166,2,5.629613333333333
3294,90,61,20,2.814513333333333
3295,259,185,13,8.09967
3296,44,44,15,1.3761733333333335
3297,291,111,8,9.099110000000001
3298,151,89,17,4.72195
3299,82,17,8,2.56382
3300,196,158,19,6.12972
3301,167,94,13,5.222230000000001
3302,293,51,19,9.160836666666667
3303,107,15,18,3.3453766666666667
3304,230,82,9,7.19166
3305,115,72,9,3.5962433333333332
3306,201,68,4,6.284836666666666
3307,154,20,2,4.81482
3308,253,121,16,7.9112366666666665
3309,238,194,7,7.44326
3310,37,34,1,1.1571966666666667
3311,179,63,17,5.5969766666666665
3312,87,27,20,2.72027
3313,207,199,11,6.474163333333333
3314,257,111,13,8.036156666666667
3315,87,25,20,2.7202433333333333
3316,177,84,15,5.534730000000001
3317,51,42,18,1.59499
3318,264,153,8,8.25556
3319,105,44,14,3.2832366666666664
3320,49,41,1,1.53245
3321,210,99,16,6.5666199999999995
3322,119,76,7,3.72135
3323,54,30,9,1.68862
3324,139,52,9,4.3462966666666665
3325,36,11,6,1.1256266666666668
3326,288,198,17,9.00648
3327,263,41,18,8.222803333333333
3328,106,17,5,3.31414
3329,123,19,8,3.8456433333333333
3330,118,35,18,3.68954
3331,90,57,16,2.81446
3332,55,16,4,1.7196966666666667
3333,37,35,1,1.1572099999999998
3334,141,84,8,4.40925
3335,212,11,3,6.627973333333333
3336,135,121,17,4.2221633333333335
3337,17,12,20,0.5316366666666668
3338,291,228,2,9.100670000000001
3339,159,134,17,4.9726566666666665
3340,40,38,5,1.25104
3341,273,101,18,8.536236666666667
3342,285,54,4,8.91077
3343,200,199,19,6.255319999999999
3344,169,115,15,5.285036666666667
3345,30,29,5,0.9382866666666666
3346,39,36,19,1.2197500000000001
3347,188,20,16,5.877773333333334
3348,12,12,9,0.37532
3349,278,209,13,8.693993333333333
3350,250,138,4,7.817673333333333
3351,289,111,7,9.036583333333335
3352,278,256,17,8.694619999999999
3353,146,47,17,4.565073333333333
3354,210,36,20,6.565779999999999
3355,10,10,18,0.31276666666666664
3356,73,43,11,2.282796666666667
3357,158,12,7,4.939766666666666
3358,125,87,11,3.9090766666666665
3359,183,56,8,5.721936666666666
3360,34,13,13,1.0631266666666668
3361,81,31,16,2.5327433333333333
3362,156,130,9,4.8788133333333334
3363,123,73,18,3.8463633333333336
3364,198,89,6,6.191326666666667
3365,171,50,17,5.346696666666666
3366,91,47,1,2.84559
3367,164,125,4,5.128853333333334
3368,86,38,13,2.6891533333333335
3369,299,14,17,9.347923333333332
3370,14,11,13,0.43783333333333335
3371,85,77,18,2.65841
3372,282,226,11,8.819273333333333
3373,247,69,12,7.722963333333333
3374,16,15,2,0.5004133333333333
3375,85,77,14,2.65841
3376,241,186,20,7.536943333333333
3377,58,42,3,1.8138333333333332
3378,77,58,11,2.4080500000000002
3379,50,27,17,1.5635266666666665
3380,254,63,8,7.941726666666667
3381,69,66,15,2.15805
3382,167,149,9,5.222963333333333
3383,276,106,6,8.630093333333333
3384,212,120,14,6.629426666666666
3385,103,40,1,3.2206566666666667
3386,227,193,18,7.09935
3387,78,59,1,2.4393266666666666
3388,292,158,13,9.131
3389,256,30,9,8.003813333333333
3390,284,39,7,8.879306666666666
3391,216,111,11,6.75436
3392,155,36,8,4.8462966666666665
3393,229,221,8,7.162249999999999
3394,238,75,9,7.441673333333334
3395,176,27,11,5.502706666666667
3396,63,33,19,1.97003
3397,208,62,11,6.5036000000000005
3398,176,41,12,5.502893333333334
3399,292,285,15,9.132693333333334
3400,272,164,16,8.505813333333334
3401,204,188,18,6.380226666666667
3402,259,19,8,8.097456666666666
3403,261,113,9,8.161236666666666
3404,197,75,20,6.159876666666667
3405,104,10,15,3.25152
3406,277,78,20,8.660983333333332
3407,282,231,17,8.81934
3408,216,113,15,6.754386666666667
3409,103,52,15,3.220816666666667
3410,166,141,3,5.1915933333333335
3411,94,20,19,2.93902
3412,101,20,8,3.1578633333333332
3413,84,25,6,2.626453333333333
3414,268,164,5,8.38076
3415,278,61,11,8.69202
3416,206,167,16,6.442473333333334
3417,254,225,18,7.943886666666667
3418,52,39,20,1.6262133333333335
3419,210,30,16,6.5657
3420,108,105,18,3.37784
3421,78,24,3,2.43886
3422,28,15,6,0.8755733333333333
3423,52,32,14,1.62612
3424,102,81,8,3.18994
3425,78,50,7,2.4392066666666667
3426,285,234,13,8.91317
3427,152,85,9,4.75316
3428,179,127,6,5.59783
3429,74,72,9,2.3144466666666665
3430,219,129,8,6.848389999999999
3431,64,51,20,2.001533333333333
3432,37,25,14,1.1570766666666665
3433,204,102,17,6.37908
3434,29,25,5,0.9069699999999999
3435,245,17,6,7.659743333333333
3436,60,60,14,1.8765999999999998
3437,215,148,19,6.72359
3438,52,38,12,1.6262
3439,241,155,3,7.53653
3440,151,34,15,4.721216666666667
3441,250,121,13,7.817446666666666
3442,160,80,5,5.0032
3443,68,15,19,2.126106666666667
3444,47,33,15,1.4698166666666668
3445,162,142,20,5.066553333333333
3446,45,22,1,1.4071433333333332
3447,71,38,3,2.2202033333333335
3448,88,39,10,2.7516933333333333
3449,248,31,1,7.75372
3450,139,90,15,4.346803333333333
3451,237,169,10,7.411663333333333
3452,62,20,11,1.9385933333333334
3453,219,92,9,6.847896666666666
3454,281,278,11,8.788703333333332
3455,252,57,8,7.8791199999999995
3456,252,158,8,7.880466666666666
3457,157,30,4,4.908743333333334
3458,132,103,12,4.128133333333333
3459,120,16,6,3.7518133333333332
3460,240,175,2,7.505533333333333
3461,250,61,8,7.816646666666666
3462,147,21,5,4.5959900000000005
3463,172,150,16,5.379293333333333
3464,189,33,13,5.90921
3465,69,36,5,2.15765
3466,64,29,19,2.0012399999999997
3467,174,67,5,5.440713333333333
3468,103,15,4,3.2203233333333334
3469,102,52,14,3.1895533333333335
3470,100,15,3,3.126533333333333
3471,68,26,14,2.1262533333333336
3472,152,32,2,4.752453333333333
3473,229,53,15,7.16001
3474,84,36,18,2.6266
3475,199,110,10,6.2228699999999995
3476,128,95,11,4.002973333333333
3477,191,95,1,5.9725633333333334
3478,92,70,11,2.87716
3479,69,55,7,2.157903333333333
3480,279,98,12,8.723776666666666
3481,63,24,16,1.96991
3482,170,88,4,5.315939999999999
3483,277,34,13,8.660396666666665
3484,26,13,8,0.8130200000000001
3485,296,123,8,9.255586666666666
3486,181,49,14,5.659316666666666
3487,181,27,4,5.659023333333333
3488,295,84,17,9.223803333333333
3489,97,45,10,3.0331433333333333
3490,241,155,5,7.53653
3491,196,29,12,6.128
3492,253,55,2,7.910356666666667
3493,234,199,15,7.318273333333333
3494,209,53,17,6.534743333333333
3495,251,217,7,7.84999
3496,278,193,18,8.69378
3497,183,165,19,5.72339
3498,13,11,7,0.40657000000000004
3499,180,48,3,5.6280399999999995
3500,150,25,8,4.6898333333333335
3501,54,33,1,1.68866
3502,61,52,2,1.9077566666666668
3503,86,27,18,2.6890066666666668
3504,23,17,5,0.7192833333333334
3505,260,169,4,8.13072
3506,208,103,6,6.504146666666667
3507,58,38,14,1.81378
3508,41,20,5,1.2820633333333333
3509,57,27,2,1.78237
3510,254,198,8,7.943526666666667
3511,76,54,2,2.376733333333333
3512,185,113,6,5.785223333333334
3513,199,149,4,6.223389999999999
3514,270,112,16,8.442593333333333
3515,74,50,5,2.314153333333333
3516,118,117,2,3.6906333333333334
3517,39,37,12,1.2197633333333333
3518,86,81,9,2.6897266666666666
3519,97,88,13,3.033716666666667
3520,99,35,13,3.095536666666667
3521,139,55,4,4.346336666666667
3522,267,123,11,8.34895
3523,28,28,13,0.8757466666666667
3524,25,15,14,0.7817833333333333
3525,99,94,8,3.0963233333333338
3526,293,232,3,9.163250000000001
3527,153,81,4,4.78437
3528,208,15,5,6.502973333333334
3529,250,108,18,7.817273333333333
3530,286,285,18,8.945113333333333
3531,279,94,12,8.723723333333332
3532,75,44,20,2.3453366666666664
3533,218,16,6,6.81562
3534,192,138,12,6.0043999999999995
3535,118,13,20,3.6892466666666666
3536,64,22,20,2.0011466666666666
3537,105,37,6,3.2831433333333333
3538,117,78,19,3.65885
3539,175,129,18,5.472803333333333
3540,91,18,20,2.845203333333333
3541,159,123,20,4.97251
3542,134,116,3,4.190833333333334
3543,181,69,11,5.659583333333333
3544,224,72,7,7.003946666666667
3545,187,128,6,5.84795
3546,86,22,20,2.68894
3547,34,29,6,1.0633400000000002
3548,40,35,20,1.251
3549,214,131,16,6.6921
3550,79,79,13,2.4708566666666663
3551,254,128,12,7.942593333333333
3552,139,122,12,4.34723
3553,245,101,4,7.660863333333333
3554,72,27,19,2.25132
3555,17,15,19,0.5316766666666667
3556,233,121,5,7.28597
3557,269,97,6,8.41113
3558,247,87,9,7.723203333333333
3559,24,14,3,0.7505066666666667
3560,264,79,9,8.254573333333333
3561,54,39,1,1.6887400000000001
3562,227,144,2,7.098696666666667
3563,118,25,18,3.6894066666666667
3564,207,90,14,6.47271
3565,270,250,7,8.444433333333334
3566,119,43,19,3.7209100000000004
3567,172,27,5,5.377653333333333
3568,241,168,16,7.536703333333333
3569,229,134,13,7.16109
3570,103,88,20,3.221296666666667
3571,109,57,12,3.4084633333333336
3572,62,37,17,1.93882
3573,207,99,12,6.47283
3574,119,10,7,3.72047
3575,290,110,15,9.067833333333335
3576,273,195,8,8.53749
3577,149,56,18,4.658983333333333
3578,133,13,3,4.158196666666667
3579,253,99,1,7.910943333333333
3580,246,188,11,7.693286666666667
3581,263,115,5,8.22379
3582,51,40,9,1.5949633333333333
3583,125,71,18,3.908863333333333
3584,97,73,10,3.033516666666667
3585,225,145,20,7.036183333333334
3586,160,36,19,5.002613333333333
3587,125,76,10,3.90893
3588,70,62,19,2.18926
3589,54,36,16,1.6887
3590,223,140,9,6.97359
3591,45,29,3,1.4072366666666667
3592,269,161,7,8.411983333333334
3593,74,30,3,2.3138866666666664
3594,132,91,4,4.127973333333333
3595,125,38,3,3.9084233333333334
3596,27,26,16,0.8444566666666667
3597,288,22,11,9.004133333333334
3598,59,21,16,1.8448166666666668
3599,47,38,6,1.4698833333333334
3600,286,224,2,8.9443
3601,113,47,3,3.5333833333333335
3602,49,16,5,1.5321166666666668
3603,99,98,3,3.096376666666667
3604,286,256,13,8.944726666666666
3605,229,202,17,7.161996666666666
3606,290,86,1,9.067513333333334
3607,20,13,3,0.62544
3608,295,12,4,9.222843333333332
3609,114,52,4,3.5647133333333336
3610,183,127,6,5.722883333333334
3611,200,84,11,6.253786666666667
3612,285,148,6,8.912023333333334
3613,178,131,8,5.5666199999999995
3614,80,57,16,2.5018266666666666
3615,210,160,19,6.567433333333333
3616,255,19,17,7.972403333333333
3617,124,10,2,3.876786666666667
3618,226,110,11,7.06698
3619,51,13,8,1.5946033333333334
3620,20,17,19,0.6254933333333333
3621,87,30,3,2.72031
3622,72,23,2,2.2512666666666665
3623,196,19,4,6.127866666666667
3624,43,10,6,1.3444566666666666
3625,160,30,8,5.002533333333333
3626,244,190,10,7.630786666666666
3627,290,82,12,9.06746
3628,263,45,12,8.222856666666667
3629,90,12,15,2.81386
3630,114,36,4,3.5645000000000002
3631,116,114,18,3.6280666666666668
3632,88,28,9,2.7515466666666666
3633,203,127,17,6.34815
3634,263,82,9,8.22335
3635,223,74,15,6.97271
3636,284,243,18,8.882026666666667
3637,270,131,5,8.442846666666668
3638,120,94,13,3.7528533333333334
3639,297,172,14,9.287503333333333
3640,182,179,6,5.692313333333333
3641,50,29,15,1.5635533333333334
3642,277,205,2,8.662676666666666
3643,274,167,4,8.568380000000001
3644,180,67,15,5.628293333333333
3645,103,66,5,3.2210033333333334
3646,99,81,16,3.09615
3647,249,214,18,7.787423333333334
3648,162,21,4,5.06494
3649,264,177,10,8.25588
3650,162,11,10,5.064806666666667
3651,288,279,11,9.00756
3652,137,96,4,4.2843566666666675
3653,168,19,2,5.252493333333333
3654,216,19,15,6.753133333333333
3655,42,21,12,1.31334
3656,77,53,4,2.4079833333333336
3657,111,34,18,3.470683333333333
3658,217,129,13,6.785863333333333
3659,132,51,2,4.12744
3660,152,61,13,4.75284
3661,23,12,5,0.7192166666666667
3662,142,12,1,4.4395533333333335
3663,127,93,10,3.9716833333333335
3664,62,20,8,1.9385933333333334
3665,250,123,2,7.817473333333333
3666,212,139,2,6.62968
3667,204,98,15,6.379026666666666
3668,202,168,10,6.317433333333333
3669,157,107,11,4.90977
3670,103,10,4,3.2202566666666668
3671,85,13,20,2.6575566666666663
3672,238,123,6,7.442313333333334
3673,284,140,3,8.880653333333333
